content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
Iya aplikasi ini sangat membantu saya belanja online shopee.memang luarbiasa semua kebutuhan bisa didapat disini beberapa metode pembayara juga mudah.,5,Positif,iya aplikasi ini sangat membantu saya belanja online shopeememang luarbiasa semua kebutuhan bisa didapat disini beberapa metode pembayara juga mudah,iya aplikasi membantu belanja online shopeememang luarbiasa kebutuhan metode pembayara mudah,"['iya', 'aplikasi', 'membantu', 'belanja', 'online', 'shopeememang', 'luarbiasa', 'kebutuhan', 'metode', 'pembayara', 'mudah']",iya aplikasi bantu belanja online shopeememang luarbiasa butuh metode pembayara mudah
Masalah apk shopee nya bagus sekali puas juga mslh belanja online tapi kalo sudah pengiriman lewat spx saya paling gak suka Krn prosesnya lambat dan untung2 barang sampai ditangan..tapi kebanyakan barang gak sampai ditangan kalo pesan lewat spx,5,Positif,masalah apk shopee nya bagus sekali puas juga mslh belanja online tapi kalo sudah pengiriman lewat spx saya paling gak suka krn prosesnya lambat dan untung barang sampai ditangantapi kebanyakan barang gak sampai ditangan kalo pesan lewat spx,apk shopee nya bagus puas mslh belanja online kalo pengiriman spx gak suka krn prosesnya lambat untung barang ditangantapi kebanyakan barang gak ditangan kalo pesan spx,"['apk', 'shopee', 'nya', 'bagus', 'puas', 'mslh', 'belanja', 'online', 'kalo', 'pengiriman', 'spx', 'gak', 'suka', 'krn', 'prosesnya', 'lambat', 'untung', 'barang', 'ditangantapi', 'kebanyakan', 'barang', 'gak', 'ditangan', 'kalo', 'pesan', 'spx']",apk shopee nya bagus puas mslh belanja online kalo kirim spx gak suka krn proses lambat untung barang ditangantapi banyak barang gak tang kalo pesan spx
"aplikasinya bagus sih,cuma terlalu berat makan tempat di hp yg ram kentang,kalo mau belanja susah buat masuk,terkadang sulit buat masuk..tolong donk lebih di perhatikan lagi hal2 yg seperti ini...terimakasih.",4,Positif,aplikasinya bagus sihcuma terlalu berat makan tempat di hp yg ram kentangkalo mau belanja susah buat masukterkadang sulit buat masuktolong donk lebih di perhatikan lagi hal yg seperti initerimakasih,aplikasinya bagus sihcuma berat makan hp yg ram kentangkalo belanja susah masukterkadang sulit masuktolong donk perhatikan yg initerimakasih,"['aplikasinya', 'bagus', 'sihcuma', 'berat', 'makan', 'hp', 'yg', 'ram', 'kentangkalo', 'belanja', 'susah', 'masukterkadang', 'sulit', 'masuktolong', 'donk', 'perhatikan', 'yg', 'initerimakasih']",aplikasi bagus sihcuma berat makan hp yg ram kentangkalo belanja susah masukterkadang sulit masuktolong donk perhati yg initerimakasih
"Sudah kurang lebih 3 tahun pake aplikasi shopee, belanja lebih mudah dan terjangkau, kebutuhan boleh dibilang lengkap pengiriman juga cepat, terima kasih pada shopee",5,Positif,sudah kurang lebih  tahun pake aplikasi shopee belanja lebih mudah dan terjangkau kebutuhan boleh dibilang lengkap pengiriman juga cepat terima kasih pada shopee,pake aplikasi shopee belanja mudah terjangkau kebutuhan dibilang lengkap pengiriman cepat terima kasih shopee,"['pake', 'aplikasi', 'shopee', 'belanja', 'mudah', 'terjangkau', 'kebutuhan', 'dibilang', 'lengkap', 'pengiriman', 'cepat', 'terima', 'kasih', 'shopee']",pake aplikasi shopee belanja mudah jangkau butuh bilang lengkap kirim cepat terima kasih shopee
"Semua fitur bagus, kepada team Shopee tolong tambahin fitur playlist video di Shopee video lah agar mudah menata jenis produk video dan biar konsumen lebih mudah mencari produk yg diinginkan. Dan tolong juga kepada team shopee agar menurunkan potongan pajak komisi 🙏🏻",5,Positif,semua fitur bagus kepada team shopee tolong tambahin fitur playlist video di shopee video lah agar mudah menata jenis produk video dan biar konsumen lebih mudah mencari produk yg diinginkan dan tolong juga kepada team shopee agar menurunkan potongan pajak komisi ,fitur bagus team shopee tolong tambahin fitur playlist video shopee video mudah menata jenis produk video biar konsumen mudah mencari produk yg tolong team shopee menurunkan potongan pajak komisi,"['fitur', 'bagus', 'team', 'shopee', 'tolong', 'tambahin', 'fitur', 'playlist', 'video', 'shopee', 'video', 'mudah', 'menata', 'jenis', 'produk', 'video', 'biar', 'konsumen', 'mudah', 'mencari', 'produk', 'yg', 'tolong', 'team', 'shopee', 'menurunkan', 'potongan', 'pajak', 'komisi']",fitur bagus team shopee tolong tambahin fitur playlist video shopee video mudah tata jenis produk video biar konsumen mudah cari produk yg tolong team shopee turun potong pajak komisi
"Aplikasi bagus, hanya saja Shopee video menampilkan video2 yang mengarah ke pornografi. Sudah pernah saya laporkan dan chat IG Shopee, responnya hanya ""laporkan saja"". Seharusnya pihak Shopee mikir lah anj.. ngapa juga ditampilkan di aplikasi.",4,Positif,aplikasi bagus hanya saja shopee video menampilkan video yang mengarah ke pornografi sudah pernah saya laporkan dan chat ig shopee responnya hanya laporkan saja seharusnya pihak shopee mikir lah anj ngapa juga ditampilkan di aplikasi,aplikasi bagus shopee video menampilkan video mengarah pornografi laporkan chat ig shopee responnya laporkan shopee mikir anj ngapa ditampilkan aplikasi,"['aplikasi', 'bagus', 'shopee', 'video', 'menampilkan', 'video', 'mengarah', 'pornografi', 'laporkan', 'chat', 'ig', 'shopee', 'responnya', 'laporkan', 'shopee', 'mikir', 'anj', 'ngapa', 'ditampilkan', 'aplikasi']",aplikasi bagus shopee video tampil video arah pornografi lapor chat ig shopee responnya lapor shopee mikir anj ngapa tampil aplikasi
Belanja di shoppe sangat memuaskan karena barg yg dikirim sesuai waktu pengiriman.. Cuma kalau bisa ongkirnya gak usah terlalu mahal 😁,5,Positif,belanja di shoppe sangat memuaskan karena barg yg dikirim sesuai waktu pengiriman cuma kalau bisa ongkirnya gak usah terlalu mahal ,belanja shoppe memuaskan barg yg dikirim sesuai pengiriman ongkirnya gak mahal,"['belanja', 'shoppe', 'memuaskan', 'barg', 'yg', 'dikirim', 'sesuai', 'pengiriman', 'ongkirnya', 'gak', 'mahal']",belanja shoppe muas barg yg kirim sesuai kirim ongkirnya gak mahal
"Sekarang payment pakai shopepay dipotong banyak, pertama kalau transfer dari rek ke shopepay dipotongRp. 1000, kedua kalau pakai shopepay bayar dipotong 2000 utk biaya penanganan 1000 & biaya layanan 1000. Maruk bgt shopee segitunya kamu ! Di tiktok ga ada spt itu. Sekali belanja langsung kena 2 x potongan. Diubah spt dulu lagilah. Terimaksih",2,Negatif,sekarang payment pakai shopepay dipotong banyak pertama kalau transfer dari rek ke shopepay dipotongrp  kedua kalau pakai shopepay bayar dipotong  utk biaya penanganan   biaya layanan  maruk bgt shopee segitunya kamu  di tiktok ga ada spt itu sekali belanja langsung kena  x potongan diubah spt dulu lagilah terimaksih,payment pakai shopepay dipotong transfer rek shopepay dipotongrp pakai shopepay bayar dipotong utk biaya penanganan biaya layanan maruk bgt shopee segitunya tiktok ga spt belanja langsung kena x potongan diubah spt lagilah terimaksih,"['payment', 'pakai', 'shopepay', 'dipotong', 'transfer', 'rek', 'shopepay', 'dipotongrp', 'pakai', 'shopepay', 'bayar', 'dipotong', 'utk', 'biaya', 'penanganan', 'biaya', 'layanan', 'maruk', 'bgt', 'shopee', 'segitunya', 'tiktok', 'ga', 'spt', 'belanja', 'langsung', 'kena', 'x', 'potongan', 'diubah', 'spt', 'lagilah', 'terimaksih']",payment pakai shopepay potong transfer rek shopepay dipotongrp pakai shopepay bayar potong utk biaya tangan biaya layan maruk bgt shopee segitunya tiktok ga spt belanja langsung kena x potong ubah spt lagi terimaksih
"Di chrome saja sekarang sudah gak pake captcha,adapum masuk situs pake captcha,auto saya gak mau masuk situs itu,di shopee malah tiap tap muncul captcha,mengganggu sekali. Saya beri bintang 1 sangat mengganggu.apk sudah sy perbarui malah tiap tap muncul captcha.lu pada senang kali. Kalau lu jalan tiba2 ada yang memghalangi lu pasti gak senang.",1,Negatif,di chrome saja sekarang sudah gak pake captchaadapum masuk situs pake captchaauto saya gak mau masuk situs itudi shopee malah tiap tap muncul captchamengganggu sekali saya beri bintang  sangat menggangguapk sudah sy perbarui malah tiap tap muncul captchalu pada senang kali kalau lu jalan tiba ada yang memghalangi lu pasti gak senang,chrome gak pake captchaadapum masuk situs pake captchaauto gak masuk situs itudi shopee tap muncul captchamengganggu bintang menggangguapk sy perbarui tap muncul captchalu senang kali lu jalan memghalangi lu gak senang,"['chrome', 'gak', 'pake', 'captchaadapum', 'masuk', 'situs', 'pake', 'captchaauto', 'gak', 'masuk', 'situs', 'itudi', 'shopee', 'tap', 'muncul', 'captchamengganggu', 'bintang', 'menggangguapk', 'sy', 'perbarui', 'tap', 'muncul', 'captchalu', 'senang', 'kali', 'lu', 'jalan', 'memghalangi', 'lu', 'gak', 'senang']",chrome gak pake captchaadapum masuk situs pake captchaauto gak masuk situs itudi shopee tap muncul captchamengganggu bintang menggangguapk sy baru tap muncul captchalu senang kali lu jalan memghalangi lu gak senang
Setiap transaksi dikenakan biaya layanan 1K..sekarang ditambah lagi biaya penanganan 1K... kedepannya ada lagi biaya apa??? Biaya keamanan..biaya parkiran...cuma 1K sih tapi klo dikali jutaan transaksi hitung sendiri,1,Negatif,setiap transaksi dikenakan biaya layanan ksekarang ditambah lagi biaya penanganan k kedepannya ada lagi biaya apa biaya keamananbiaya parkirancuma k sih tapi klo dikali jutaan transaksi hitung sendiri,transaksi dikenakan biaya layanan ksekarang ditambah biaya penanganan k kedepannya biaya biaya keamananbiaya parkirancuma k sih klo dikali jutaan transaksi hitung,"['transaksi', 'dikenakan', 'biaya', 'layanan', 'ksekarang', 'ditambah', 'biaya', 'penanganan', 'k', 'kedepannya', 'biaya', 'biaya', 'keamananbiaya', 'parkirancuma', 'k', 'sih', 'klo', 'dikali', 'jutaan', 'transaksi', 'hitung']",transaksi kena biaya layan ksekarang tambah biaya tangan k depan biaya biaya keamananbiaya parkirancuma k sih klo kali juta transaksi hitung
Juni 2024 Untuk fitur keuangan. Saran saja ga ada yang pinjaman atau jenisnya yang pencairannya 5 menit prosesnya sebntar. Tidak ada ya. Aslinya itu terutama di shope. Proses data satu hari itu paling cepet. Untuk pencairan itu satu hari sampai tiga hari . Tinggal itung aja. Ga ada kaya di iklan proses data ga sampe satu jam pencairan 5 menit. Itu ga ada .,1,Negatif,juni  untuk fitur keuangan saran saja ga ada yang pinjaman atau jenisnya yang pencairannya  menit prosesnya sebntar tidak ada ya aslinya itu terutama di shope proses data satu hari itu paling cepet untuk pencairan itu satu hari sampai tiga hari  tinggal itung aja ga ada kaya di iklan proses data ga sampe satu jam pencairan  menit itu ga ada ,juni fitur keuangan saran ga pinjaman jenisnya pencairannya menit prosesnya sebntar ya aslinya shope proses data cepet pencairan tinggal itung aja ga kaya iklan proses data ga sampe jam pencairan menit ga,"['juni', 'fitur', 'keuangan', 'saran', 'ga', 'pinjaman', 'jenisnya', 'pencairannya', 'menit', 'prosesnya', 'sebntar', 'ya', 'aslinya', 'shope', 'proses', 'data', 'cepet', 'pencairan', 'tinggal', 'itung', 'aja', 'ga', 'kaya', 'iklan', 'proses', 'data', 'ga', 'sampe', 'jam', 'pencairan', 'menit', 'ga']",juni fitur uang saran ga pinjam jenis cair menit proses sebntar ya asli shope proses data cepet cair tinggal itung aja ga kaya iklan proses data ga sampe jam cair menit ga
"Saya suka,,,manfaat banget bagi saya. Hanya saja untuk program spinjamnya tenornya kurang lama,,kalo pinjam dlm jumlah besar tenornya lama lebih enak,,kejangkau misalkan maksimal 2 tahun gitu🙏",5,Positif,saya sukamanfaat banget bagi saya hanya saja untuk program spinjamnya tenornya kurang lamakalo pinjam dlm jumlah besar tenornya lama lebih enakkejangkau misalkan maksimal  tahun gitu,sukamanfaat banget program spinjamnya tenornya lamakalo pinjam dlm tenornya enakkejangkau maksimal gitu,"['sukamanfaat', 'banget', 'program', 'spinjamnya', 'tenornya', 'lamakalo', 'pinjam', 'dlm', 'tenornya', 'enakkejangkau', 'maksimal', 'gitu']",sukamanfaat banget program spinjamnya tenor lamakalo pinjam dlm tenor enakkejangkau maksimal gitu
Pertama belanja di Shopee gak kena biaya apa-apa... Terus mulai ada BIAYA LAYANAN Rp.1.000... Gak masalah... Sekarang ditambah BIAYA PENANGANAN Rp.1.000... Total sekali belanja kena admin Rp.2.000... Belum lagi waktu isi saldo di Indomaret kena admin Rp.2.000 per 1 juta. Mau isi 5 juta berarti 5x admin... 1 Indomaret cuma bisa 2x ngisi... Kenapa sih dipersulit begitu..?? Mau belanja aja banyak buang-buang uang percuma dan ribet...!!,1,Negatif,pertama belanja di shopee gak kena biaya apaapa terus mulai ada biaya layanan rp gak masalah sekarang ditambah biaya penanganan rp total sekali belanja kena admin rp belum lagi waktu isi saldo di indomaret kena admin rp per  juta mau isi  juta berarti x admin  indomaret cuma bisa x ngisi kenapa sih dipersulit begitu mau belanja aja banyak buangbuang uang percuma dan ribet,belanja shopee gak kena biaya apaapa biaya layanan rp gak ditambah biaya penanganan rp total belanja kena admin rp isi saldo indomaret kena admin rp juta isi juta x admin indomaret x ngisi sih dipersulit belanja aja buangbuang uang ribet,"['belanja', 'shopee', 'gak', 'kena', 'biaya', 'apaapa', 'biaya', 'layanan', 'rp', 'gak', 'ditambah', 'biaya', 'penanganan', 'rp', 'total', 'belanja', 'kena', 'admin', 'rp', 'isi', 'saldo', 'indomaret', 'kena', 'admin', 'rp', 'juta', 'isi', 'juta', 'x', 'admin', 'indomaret', 'x', 'ngisi', 'sih', 'dipersulit', 'belanja', 'aja', 'buangbuang', 'uang', 'ribet']",belanja shopee gak kena biaya apaapa biaya layan rp gak tambah biaya tangan rp total belanja kena admin rp isi saldo indomaret kena admin rp juta isi juta x admin indomaret x ngisi sih sulit belanja aja buangbuang uang ribet
Terimakasih selama ini selalu belanja dengan baik alahamdulillah nya sampai saat ini spylater sama spnjam gak pernah di acc sama sekali di tolak mentah mentah.,1,Negatif,terimakasih selama ini selalu belanja dengan baik alahamdulillah nya sampai saat ini spylater sama spnjam gak pernah di acc sama sekali di tolak mentah mentah,terimakasih belanja alahamdulillah nya spylater spnjam gak acc tolak mentah mentah,"['terimakasih', 'belanja', 'alahamdulillah', 'nya', 'spylater', 'spnjam', 'gak', 'acc', 'tolak', 'mentah', 'mentah']",terimakasih belanja alahamdulillah nya spylater spnjam gak acc tolak mentah mentah
"Kecewa kerena akun saya tiba-tiba dibatasi padahal itu akun baru,saya baru melakukan cekout satu kali dan saya ingin mengajukan banding tetapi tidak bisa saya juga mencoba untuk menghapus akun saya juga tidak bisa,, padahal saya juga tidak menggunakan Shopeepay leter,,kasih solusi dong kak",2,Negatif,kecewa kerena akun saya tibatiba dibatasi padahal itu akun barusaya baru melakukan cekout satu kali dan saya ingin mengajukan banding tetapi tidak bisa saya juga mencoba untuk menghapus akun saya juga tidak bisa padahal saya juga tidak menggunakan shopeepay leterkasih solusi dong kak,kecewa kerena akun tibatiba dibatasi akun barusaya cekout kali mengajukan banding mencoba menghapus akun shopeepay leterkasih solusi kak,"['kecewa', 'kerena', 'akun', 'tibatiba', 'dibatasi', 'akun', 'barusaya', 'cekout', 'kali', 'mengajukan', 'banding', 'mencoba', 'menghapus', 'akun', 'shopeepay', 'leterkasih', 'solusi', 'kak']",kecewa rena akun tibatiba batas akun barusaya cekout kali aju banding coba hapus akun shopeepay leterkasih solusi kak
"Mengecewakan.... Ngak konsisten.... Pembeli tu raja kok di bohongi , kalo AQ kecewa salah kah... Rencana mau full bintang 1 cukup lah.... Masih baik to AQ lain kali kirim barangnya yg sesuai ya biyal full bintang...",1,Negatif,mengecewakan ngak konsisten pembeli tu raja kok di bohongi  kalo aq kecewa salah kah rencana mau full bintang  cukup lah masih baik to aq lain kali kirim barangnya yg sesuai ya biyal full bintang,mengecewakan ngak konsisten pembeli tu raja bohongi kalo aq kecewa salah kah rencana full bintang to aq kali kirim barangnya yg sesuai ya biyal full bintang,"['mengecewakan', 'ngak', 'konsisten', 'pembeli', 'tu', 'raja', 'bohongi', 'kalo', 'aq', 'kecewa', 'salah', 'kah', 'rencana', 'full', 'bintang', 'to', 'aq', 'kali', 'kirim', 'barangnya', 'yg', 'sesuai', 'ya', 'biyal', 'full', 'bintang']",kecewa ngak konsisten beli tu raja bohong kalo aq kecewa salah kah rencana full bintang to aq kali kirim barang yg sesuai ya biyal full bintang
"Bagus dari sisi pengiriman, penanganan dan yg pasti shoope harus tetap semangat ya, biarpun banyak gunjingan² dari org luar, tetap semangat ya",5,Positif,bagus dari sisi pengiriman penanganan dan yg pasti shoope harus tetap semangat ya biarpun banyak gunjingan dari org luar tetap semangat ya,bagus sisi pengiriman penanganan yg shoope semangat ya biarpun gunjingan org semangat ya,"['bagus', 'sisi', 'pengiriman', 'penanganan', 'yg', 'shoope', 'semangat', 'ya', 'biarpun', 'gunjingan', 'org', 'semangat', 'ya']",bagus sisi kirim tangan yg shoope semangat ya biarpun gunjing org semangat ya
"Tidak bisa log in karena gagal verifikasi scan wajah, dicoba berkali kali tetap gak bisa, udah ngisi formulir gagal log in, tetap aja ga bisa masuk,, mau daftar ulang tidak bisa, karena nomor hp masih aktif di akun yg tidak bisa log in, sistem yang sangat payah",5,Positif,tidak bisa log in karena gagal verifikasi scan wajah dicoba berkali kali tetap gak bisa udah ngisi formulir gagal log in tetap aja ga bisa masuk mau daftar ulang tidak bisa karena nomor hp masih aktif di akun yg tidak bisa log in sistem yang sangat payah,log in gagal verifikasi scan wajah dicoba berkali kali gak udah ngisi formulir gagal log in aja ga masuk daftar ulang nomor hp aktif akun yg log in sistem payah,"['log', 'in', 'gagal', 'verifikasi', 'scan', 'wajah', 'dicoba', 'berkali', 'kali', 'gak', 'udah', 'ngisi', 'formulir', 'gagal', 'log', 'in', 'aja', 'ga', 'masuk', 'daftar', 'ulang', 'nomor', 'hp', 'aktif', 'akun', 'yg', 'log', 'in', 'sistem', 'payah']",log in gagal verifikasi scan wajah coba kali kali gak udah ngisi formulir gagal log in aja ga masuk daftar ulang nomor hp aktif akun yg log in sistem payah
